crystal_system,space_group,band_gap,volume,density,density_atomic,formation_energy_per_atom,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,cluster,e_electronic,e_ionic,e_total,class
6,146,5.0692,210.83331923703648,2.0426985256024017,9.166666053784194,-1.4487231026019018,1.0,34.0,33.0,5.652173913043479,31.0,141.0,110.0,53.34782608695652,1.31,3.44,2.13,2.6617391304347824,7,2.432185603333334,2.6319442500064523,5.064129853339786,train
3,19,2.3703,790.9814210101456,3.794780398256342,28.249336464648056,-0.9697165042346926,15.0,82.0,67.0,28.285714285714285,105.0,220.0,115.0,127.57142857142856,0.82,2.58,1.7600000000000002,2.237142857142857,2,4.995155016666667,20.361547206666668,25.356702223333333,train
1,141,3.7124,175.33398130952517,5.3003235635005215,14.611165109127098,-2.5765793223611126,8.0,59.0,51.0,20.666666666666668,66.0,203.0,137.0,97.66666666666669,1.13,3.44,2.31,2.845,8,3.582421413333332,6.54768192,10.130103333333333,train
6,161,1.6328999999999994,125.36629858388716,8.287008783415024,12.536629858388718,-1.6801041864999997,8.0,83.0,75.0,26.6,66.0,148.0,82.0,95.6,1.83,3.44,1.61,2.834,4,7.226661866666665,34.4807089266094,41.70737079327606,train
3,59,0.5646,114.0444758395398,4.128694667402223,19.0074126399233,-1.6472776084722227,7.0,35.0,28.0,21.33333333333333,71.0,160.0,89.0,117.0,1.54,3.04,1.5,2.513333333333333,9,9.183923166666666,39.85309199333333,49.03701515999999,train
1,139,1.2568,243.8457159501792,2.902344643035187,34.83510227859703,-1.539037369499999,8.0,53.0,45.0,27.142857142857142,66.0,203.0,137.0,165.14285714285714,0.82,3.44,2.62,1.72,10,2.95683813,4.702581883333333,7.659420013333334,train
1,139,1.7704,73.93821922628089,9.863237873500342,18.484554806570223,-1.3152547025000023,9.0,80.0,71.0,44.5,57.0,132.0,75.0,94.5,2.0,3.98,1.98,2.99,10,4.449181010004919,15.455174728341165,19.904355738346087,train
0,221,2.2603,61.52965494459861,6.7991494570085225,12.305930988919725,-2.888424276466668,8.0,73.0,65.0,21.6,66.0,170.0,104.0,106.8,0.93,3.44,2.51,2.55,3,5.206058363052935,47.22165576386251,52.42771412691544,train
4,9,1.9097,632.4705066295669,2.382354825948561,24.325788716521803,-0.1998257651282048,7.0,52.0,45.0,16.307692307692307,71.0,138.0,67.0,96.15384615384616,2.1,3.16,1.06,2.863076923076923,10,3.609064509999999,2.9006747666604387,6.509739276660437,train
1,129,5.0036,131.6993101364811,4.703558993418316,21.94988502274685,-3.4050659991666685,9.0,38.0,29.0,27.33333333333333,57.0,195.0,138.0,124.0,0.95,3.98,3.03,2.6300000000000003,1,3.1757822233333326,6.928088233333335,10.103870456666668,train
1,140,1.0798,181.3603153121157,4.944867487441808,15.113359609342972,-2.8659209049999945,9.0,46.0,37.0,20.0,57.0,195.0,138.0,93.66666666666669,0.95,3.98,3.03,3.178333333333333,9,2.77314169,3.672047310000001,6.445189000000002,train
3,63,1.2724000000000002,378.619995654888,3.595214076971568,31.551666304574,-1.6237442975239451,16.0,55.0,39.0,30.0,105.0,244.0,139.0,160.5,0.79,2.58,1.79,1.81,4,4.856065003333332,7.385888876666667,12.241953879999995,train
3,62,2.6710000000000003,568.7152231315773,5.971967871645926,28.435761156578867,-1.1421987811666705,17.0,81.0,64.0,42.4,102.0,145.0,43.0,116.6,1.62,3.16,1.54,2.62,2,3.6487080766666655,16.34020715666667,19.988915233333334,train
3,62,1.3783,355.5145774041507,3.5462933169711834,12.696949193005382,-2.660591094527915,3.0,25.0,22.0,12.571428571428571,57.0,139.0,82.0,91.85714285714286,0.98,3.98,3.0,2.78,4,2.81814552,12.166134046666665,14.984279566666665,train
4,15,1.9363,356.49380561957827,3.9522575623064906,29.707817134964856,-1.3371103554166666,17.0,79.0,62.0,30.666666666666668,102.0,220.0,118.0,127.33333333333331,0.82,3.16,2.3400000000000003,2.6666666666666665,2,3.0493755199999995,3.102127316666666,6.151502836666666,train
3,31,5.2623,430.0276507500364,1.6684320294751112,9.773355698864464,-1.538239793234158,1.0,15.0,14.0,5.090909090909091,31.0,166.0,135.0,59.45454545454545,0.93,3.44,2.51,2.535,7,2.1711190766666664,2.493871346666667,4.664990423333333,train
4,11,0.4969999999999999,818.661617799038,4.612549641904309,40.9330808899519,-0.3534477417097729,33.0,55.0,22.0,47.8,119.0,244.0,125.0,196.3,0.79,2.18,1.39,1.3060000000000005,6,7.54825465,8.581634696666667,16.12988934666667,train
4,15,3.4706,151.35022128120622,3.045241252391049,12.612518440100516,-2.7754394180555564,3.0,26.0,23.0,10.833333333333334,57.0,132.0,75.0,81.33333333333333,0.98,3.98,3.0,3.1216666666666666,8,2.3037335250086777,11.263465709011207,13.567199234019888,train
2,186,3.3858999999999995,233.26864928375045,4.168553044774736,8.971871126298094,-2.707563460683024,4.0,51.0,47.0,10.307692307692308,66.0,166.0,100.0,88.53846153846153,0.93,3.44,2.51,2.5646153846153843,8,3.329945663333333,7.036956853333333,10.366902516666665,train
3,33,3.6429,419.5780251689341,3.144400938131675,10.489450629223352,-2.68614962025,3.0,31.0,28.0,9.4,66.0,128.0,62.0,94.7,0.98,3.44,2.46,2.385,8,2.89722532,3.705839473333333,6.603064793333334,train
2,173,2.8891,695.7780437065912,4.859680118422885,16.56614389777598,-2.4241999095238094,8.0,56.0,48.0,21.428571428571427,66.0,215.0,149.0,103.0,0.89,3.44,2.55,2.6157142857142857,3,3.414999156666667,7.903723450009811,11.31872260667648,train
4,15,1.5174,312.5301702485125,5.702247561747393,15.626508512425625,-0.735113235499999,7.0,75.0,68.0,23.2,71.0,176.0,105.0,108.0,1.0,3.04,2.04,2.4040000000000004,10,6.346368646666668,6.05501841,12.401387056666666,train
5,1,2.4233,235.2737462591897,0.9324877662508056,11.763687312959483,-0.6747804237499991,1.0,8.0,7.0,3.6,31.0,71.0,40.0,46.0,2.2,3.44,1.2399999999999998,2.616,2,1.830337153333333,3.241055663333333,5.071392816666666,train
1,140,4.3375,128.66931244500353,4.103736058193561,10.722442703750296,-2.90755013,9.0,28.0,19.0,12.666666666666666,57.0,141.0,84.0,82.16666666666667,1.31,3.98,2.67,3.19,8,2.387450939067928,9.526752136360196,11.914203075428128,train
3,33,3.1981,171.72218722098282,4.2030404435495,10.732636701311426,-2.376723418333333,3.0,31.0,28.0,12.5,66.0,128.0,62.0,95.5,0.98,3.44,2.46,2.4175,3,3.2928931733333333,3.841282443333333,7.134175616666667,train
4,4,3.4857,359.56797972448834,3.164906968076832,13.82953768171109,-2.2231175529831373,6.0,50.0,44.0,12.307692307692308,66.0,166.0,100.0,98.6153846153846,0.93,3.44,2.51,2.582307692307692,8,2.979365243333333,15.09775718,18.07712242333333,train
4,14,1.1214,420.48348449506994,7.131650353385349,35.04029037458916,-0.4223846355555567,52.0,79.0,27.0,61.333333333333336,136.0,139.0,3.0,137.66666666666666,2.1,2.66,0.56,2.4333333333333336,10,10.372813063333334,4.88627267,15.259085733333334,train
1,82,1.1791,152.93032801395523,3.503314537319627,21.84718971627932,-0.925073553676108,16.0,31.0,15.0,21.571428571428573,105.0,139.0,34.0,114.71428571428572,1.55,2.58,1.03,2.212857142857143,10,6.0679348033333325,3.331678053333333,9.399612856666664,train
6,164,1.8006000000000002,169.08808694656676,5.5585165657428055,18.787565216285195,-2.7432041008333323,9.0,75.0,66.0,26.55555555555556,57.0,244.0,187.0,109.0,0.79,3.98,3.19,3.04,4,2.360224850042531,4.882456993130432,7.242681843172963,train
3,62,2.2247,1607.8750055167234,2.114513890273258,40.19687513791808,-0.1279637114687574,16.0,52.0,36.0,23.4,105.0,138.0,33.0,111.3,2.1,2.96,0.8599999999999999,2.6080000000000005,2,3.389137983333334,0.7346855033333334,4.123823486666667,train
1,136,2.5363,78.6116961747604,3.9261829704143527,13.101949362460068,-2.968330830977012,9.0,25.0,16.0,14.333333333333334,57.0,139.0,82.0,84.33333333333333,1.55,3.98,2.43,3.17,3,2.3527123766666658,4.76607949,7.118791866666666,train
4,12,0.1467999999999998,186.86885402573304,2.814324851685975,23.35860675321663,-1.4250044681249996,17.0,24.0,7.0,18.75,102.0,139.0,37.0,111.25,1.66,3.16,1.5000000000000002,2.785,9,4.02325588331648,1.303946179918448,5.327202063234928,train
2,194,1.5285,411.08229598899504,4.375676368508152,41.10822959889951,-1.4660355322931022,8.0,55.0,47.0,45.2,66.0,244.0,178.0,187.4,0.79,3.44,2.65,1.6940000000000002,10,3.377896566666666,8.116296623333334,11.49419319,train
3,19,2.9570000000000003,771.2682373261198,3.931460276646166,27.545294190218563,-1.715978926736453,14.0,68.0,54.0,28.714285714285715,105.0,244.0,139.0,137.71428571428572,0.79,2.58,1.79,2.0357142857142856,0,4.41460329,5.778179383333334,10.192782673333332,train
1,123,0.9257999999999996,144.8318707646196,8.837934474295418,18.10398384557745,-1.6570560262499985,8.0,83.0,75.0,39.5,66.0,148.0,82.0,103.5,2.02,3.44,1.42,2.8475,9,6.517006511081007,32.17347575950711,38.69048227058812,train
0,225,0.3428999999999997,74.88789412092665,5.095583576182748,18.72197353023166,-0.5419084449999994,3.0,83.0,80.0,23.0,128.0,148.0,20.0,133.0,0.98,2.02,1.04,1.24,6,13.776778383336085,13.631700056789668,27.40847844012576,train
1,102,0.0,196.98257291910963,5.406822619206018,10.943476273283869,-2.257537735555554,8.0,51.0,43.0,16.22222222222222,66.0,153.0,87.0,91.88888888888889,1.63,3.44,1.81,2.8866666666666667,9,6.297822735340787,12.603806247904147,18.901628983244937,train
6,148,4.4352,100.2799862969865,4.0005024333547015,14.325712328140929,-2.163841393571428,9.0,52.0,43.0,15.142857142857142,57.0,138.0,81.0,68.57142857142857,2.1,3.98,1.88,3.7114285714285713,8,1.854893446666668,0.5847323433333358,2.439625790000003,train
3,31,3.0904,219.2815722937283,7.303005114456414,12.182309571873796,-3.261710313296296,8.0,73.0,65.0,22.88888888888889,66.0,170.0,104.0,97.44444444444444,1.31,3.44,2.13,2.7722222222222226,3,5.362318512489012,120.26330724835924,125.62562576084828,train
3,31,1.1895,525.1736518524915,2.958064127334832,13.129341296312289,-1.662105706232758,8.0,25.0,17.0,11.2,66.0,166.0,100.0,123.3,0.93,3.44,2.51,1.996,4,3.426997703333333,7.3402488,10.767246503333334,train
3,63,3.9835,285.1063935878464,4.086550330740566,28.51063935878464,-2.225909891666676,17.0,81.0,64.0,30.4,102.0,176.0,74.0,125.4,1.0,3.16,2.16,2.4200000000000004,8,3.3313938530043914,10.792332783696166,14.12372663670056,train
5,1,2.0197,315.3105162974373,6.704890397520048,13.137938179059889,-2.504644747083333,8.0,74.0,66.0,22.916666666666668,66.0,190.0,124.0,98.41666666666669,1.22,3.44,2.22,2.9266666666666663,4,4.704083126666668,12.254288826666668,16.958371953333337,train
1,80,2.2342000000000004,650.7235680865,5.17188334989618,16.2680892021625,-0.6226133119137927,7.0,74.0,67.0,21.6,71.0,166.0,95.0,117.7,0.93,3.04,2.11,2.271,2,5.22363987,11.403534059999998,16.62717393,train
3,29,0.7878999999999996,212.9127415145458,9.425416898087324,17.742728459545486,-0.7361546121875003,14.0,78.0,64.0,42.0,111.0,136.0,25.0,122.33333333333331,1.9,2.55,0.6499999999999999,2.243333333333333,6,18.88566403333333,5.05141784,23.93708187333333,train
4,12,4.214,282.505993791207,3.8896723380462017,20.178999556514785,-2.1971830971428568,8.0,42.0,34.0,21.142857142857142,66.0,220.0,154.0,122.57142857142856,0.82,3.44,2.62,2.5085714285714285,8,2.629455626666667,5.444634576666666,8.074090203333334,train
0,216,0.2957000000000001,32.05576538618289,9.868235893097628,16.027882693091446,-0.2974531287499999,6.0,72.0,66.0,39.0,76.0,175.0,99.0,125.5,1.3,2.55,1.2499999999999998,1.925,6,16.173917220000003,7.78076273666667,23.95467995666668,train
6,164,2.6581,144.89274586327684,5.501140754093717,16.099193984808537,-2.441946327777776,9.0,78.0,69.0,22.88888888888889,57.0,220.0,163.0,102.0,0.82,3.98,3.16,3.088888888888889,3,2.355491066666666,4.637399343329672,6.992890409996337,train
1,140,2.1497999999999995,184.2387734507368,3.747437435406221,23.029846681342097,-1.2082201807812505,11.0,34.0,23.0,23.0,120.0,166.0,46.0,131.75,0.93,2.55,1.6199999999999997,1.91,2,5.578648466666667,9.081257636672085,14.65990610333875,train
3,26,1.2176999999999998,135.9334916937208,7.6855435741968305,13.59334916937208,-2.745690377466667,7.0,73.0,66.0,26.8,66.0,195.0,129.0,113.6,0.95,3.44,2.49,2.474,4,6.46380551029968,46.39645120055308,52.86025671085275,train
4,10,2.6887,266.98416720521374,4.695162687276034,44.49736120086896,-1.4408032316666686,20.0,82.0,62.0,52.333333333333336,139.0,176.0,37.0,146.33333333333334,1.0,2.66,1.66,2.3283333333333336,2,4.351570643333333,5.36634342,9.717914063333334,train
2,189,0.2827999999999999,144.07257459144833,4.958545091153132,16.00806384349426,-3.6373098430555584,9.0,92.0,83.0,20.444444444444443,57.0,203.0,146.0,104.88888888888889,0.82,3.98,3.16,2.988888888888889,9,2.52491146,9.343329236588914,11.868240696588916,train
1,120,3.974,566.44933856898,2.0412031266833486,20.23033352032072,-1.366167008796768,8.0,16.0,8.0,12.285714285714286,66.0,107.0,41.0,88.85714285714286,2.19,3.44,1.25,2.837142857142857,0,2.5330839266666665,0.6010582133333334,3.13414214,train
6,164,2.5717,131.16901761462003,4.902671899495277,14.574335290513336,-2.344315705833332,9.0,78.0,69.0,18.88888888888889,57.0,203.0,146.0,98.22222222222224,0.82,3.98,3.16,3.088888888888889,3,2.351458206666667,5.540914563355726,7.892372770022393,train
3,34,0.3872,366.5717609472597,8.565435840877605,15.273823372802488,-0.9234174418055522,8.0,83.0,75.0,33.5,66.0,148.0,82.0,106.0,1.93,3.44,1.51,2.7,6,12.944955173333332,13.586234126666668,26.531189300000005,train
1,107,2.0116,384.0681689704842,5.923599077413953,13.716720320374437,-3.171750313928572,8.0,57.0,49.0,21.571428571428573,66.0,207.0,141.0,115.0,0.95,3.44,2.49,2.4957142857142856,3,4.952250950000001,25.105661203333337,30.057912153333337,train
4,12,2.7986,218.3408527787415,2.303994842602908,21.83408527787415,-1.0518328314285696,12.0,16.0,4.0,15.0,105.0,141.0,36.0,112.6,1.31,2.58,1.27,2.248,2,4.395569452922174,2.674096210074763,7.069665662996935,train
2,187,1.4981000000000004,48.84804614782874,8.325064360643623,16.282682049276247,-1.654941534270833,1.0,67.0,66.0,34.0,31.0,192.0,161.0,114.33333333333331,1.23,2.55,1.3199999999999998,1.9933333333333332,4,8.773381900000002,5.588149876667512,14.361531776667514,train
3,38,4.7887,201.03114706148403,2.52893327863816,12.564446691342752,-2.460417239547416,6.0,20.0,14.0,9.5,66.0,176.0,110.0,94.125,0.93,3.44,2.51,2.654375,1,2.548864446666667,5.612421283333333,8.161285729999998,train
1,88,3.5007,155.60806377644232,4.2688496941470335,12.96733864803686,-2.636758789166669,8.0,42.0,34.0,15.666666666666666,66.0,176.0,110.0,99.0,1.0,3.44,2.44,2.8200000000000003,8,3.9426889951723374,8.407637960106948,12.350326955279286,train
4,12,1.2523,149.70349076986702,4.137001121818306,11.515653136143616,-2.414325737984085,8.0,25.0,17.0,13.76923076923077,66.0,176.0,110.0,99.76923076923076,1.0,3.44,2.44,2.628461538461538,4,5.765056333333334,7.725070813333333,13.490127146666667,train
6,160,2.1535,162.92527551742106,3.17893909205653,32.58505510348421,-1.7120592189310344,17.0,55.0,38.0,27.6,102.0,244.0,142.0,134.0,0.79,3.16,2.37,2.4560000000000004,4,3.642229833333333,9.673661893366049,13.315891726699382,train
4,8,2.0919,182.8499700090172,2.6823336269642373,18.28499700090172,-1.2698483893749994,3.0,35.0,32.0,13.0,71.0,128.0,57.0,119.9,0.98,3.04,2.06,1.7799999999999998,2,3.748070716666666,19.16254134,22.910612056666665,train
4,9,2.5705,432.1629616403933,2.472126070903645,15.434391487156905,-2.3533577329251707,3.0,27.0,24.0,11.0,66.0,128.0,62.0,89.28571428571429,0.98,3.44,2.46,2.687142857142857,3,2.4905229166666665,2.6596881366666665,5.150211053333333,train
1,119,2.5255,111.49661651958507,3.3055083118256308,22.299323303917017,-1.326717769166666,3.0,37.0,34.0,20.4,105.0,220.0,115.0,136.0,0.82,2.58,1.7600000000000002,1.722,2,4.37457112,6.15100327,10.52557439,train
3,71,0.9276,177.3772624634497,5.8156237186837165,35.47545249268994,-0.9702936836666676,37.0,78.0,41.0,51.2,136.0,220.0,84.0,170.4,0.82,2.28,1.46,1.624,10,6.732506888943665,4.35569155809489,11.088198447038556,train
6,148,3.5295,102.51861914678508,3.8928989368345968,10.251861914678509,-3.360355015166665,8.0,22.0,14.0,11.6,66.0,160.0,94.0,99.8,1.31,3.44,2.13,2.634,8,4.7657668766666665,15.104880533330467,19.870647409997137,train
6,166,1.4333999999999998,86.74916330018324,2.4833098786521224,7.229096941681937,0.0,5.0,5.0,0.0,5.0,84.0,84.0,0.0,84.0,2.04,2.04,0.0,2.04,10,9.38131462666667,0.1387618699999998,9.52007649666667,train
3,19,2.0204,314.9095340543126,3.9208915056895135,11.246769073368307,-1.7795664636394548,8.0,33.0,25.0,12.571428571428571,66.0,119.0,53.0,79.42857142857143,2.18,3.44,1.2599999999999998,3.0814285714285714,4,3.415867826666666,5.39568737,8.811555196666667,train
1,141,0.6040000000000001,171.85244388205314,5.412041631193675,21.48155548525664,-0.9846615883333324,3.0,83.0,80.0,29.5,105.0,148.0,43.0,121.5,0.98,2.58,1.6,2.04,6,17.230232049471226,438.8012479391509,456.03147998862215,train
6,166,2.2635,90.34813763353296,3.235234562581744,22.58703440838324,-2.13481260890625,11.0,39.0,28.0,20.5,105.0,190.0,85.0,141.5,0.93,2.58,1.65,1.8275,4,5.145980793333336,8.973518740017466,14.119499533350805,train
1,87,1.1467,134.76660221473983,4.28480128094109,11.230550184561652,-1.8029614618103469,8.0,25.0,17.0,13.666666666666666,66.0,139.0,73.0,90.33333333333331,1.55,3.44,1.89,2.81,4,8.659589255479633,5.496953283845751,14.156542539325384,train
6,155,0.3330000000000002,124.86936728848828,6.417371315030583,24.973873457697657,-0.2596087394999987,16.0,53.0,37.0,42.0,105.0,145.0,40.0,135.8,1.93,2.66,0.7300000000000002,2.2060000000000004,6,8.205605226666668,8.709056979996907,16.914662206663575,train
4,14,7.0769,396.1635250232465,2.3975043052662866,9.90408812558116,-2.043493899089285,1.0,15.0,14.0,7.0,31.0,107.0,76.0,55.6,2.19,3.98,1.79,3.173,5,1.9881009566666668,4.286521383333333,6.27462234,train
6,166,1.2741,195.0745973899275,3.896740569897689,24.38432467374093,-0.2979135895937501,19.0,33.0,14.0,26.25,119.0,203.0,84.0,155.375,0.82,2.18,1.3600000000000003,1.565,10,7.77650336,4.537284403488237,12.313787763488236,train
6,148,3.623,99.5749915330318,4.346391961451639,9.957499153303178,-2.7094664093333334,5.0,50.0,45.0,12.0,66.0,141.0,75.0,84.4,1.31,3.44,2.13,2.7990000000000004,8,3.3779615533333334,5.353749069999999,8.731710623333333,train
1,139,4.3016000000000005,106.65298266178148,3.419061171551072,15.236140380254495,-2.8560153146428573,9.0,30.0,21.0,14.857142857142858,57.0,203.0,146.0,108.0,0.82,3.98,3.16,2.744285714285714,8,2.1462748266666667,6.910176199845064,9.05645102651173,train
4,15,2.2557,165.06995857909928,7.253532617816262,13.755829881591607,-1.5371964762500017,8.0,80.0,72.0,25.666666666666668,66.0,154.0,88.0,91.66666666666669,2.0,3.44,1.44,2.986666666666667,2,5.219784646666667,7.556857166666664,12.776641813333333,train
6,148,2.4758,257.5213344186552,5.500461373607832,13.553754443087112,-3.528993762982456,8.0,52.0,44.0,20.105263157894736,66.0,190.0,124.0,108.94736842105264,1.22,3.44,2.22,2.668421052631579,3,4.19550861,11.205261303333335,15.40076991333334,train
0,198,2.3949,644.6723289992628,2.956224431503586,23.02401174997368,-1.0324221537053566,11.0,51.0,40.0,18.857142857142858,105.0,166.0,61.0,136.0,0.93,2.58,1.65,1.7971428571428572,2,4.999862120000001,8.949209769999998,13.94907189,train
0,198,4.0392,566.9769088364263,2.720630230844482,17.718028401138323,-2.2761262636562494,8.0,23.0,15.0,14.0,66.0,203.0,137.0,128.25,0.82,3.44,2.62,2.23125,8,2.731941500000001,4.721894106666667,7.453835606666668,train
1,129,0.9547999999999996,136.45331948793782,2.974571179785656,22.742219914656303,-0.7864752741666668,11.0,33.0,22.0,18.666666666666668,119.0,166.0,47.0,142.0,0.93,2.18,1.25,1.4733333333333334,10,8.305145459999999,10.253044873333332,18.55819033333333,train
3,19,0.0,348.73010871979915,3.4571110990488774,12.454646739992826,-2.1563078676460234,8.0,29.0,21.0,12.428571428571429,66.0,166.0,100.0,95.57142857142856,0.93,3.44,2.51,2.682857142857143,9,4.126211913333333,4.741641309999999,8.867853223333332,train
5,1,1.3715000000000002,202.715828821468,6.05569331368565,12.669739301341751,-1.7256049654166663,8.0,74.0,66.0,20.0,66.0,162.0,96.0,87.0625,1.66,3.44,1.78,3.1100000000000003,4,5.995254743333334,12.904786610000002,18.900041353333336,train
1,98,0.1331999999999999,152.66478634811008,5.705092246838502,25.444131058018343,-0.0612309899999997,33.0,48.0,15.0,38.0,119.0,144.0,25.0,127.33333333333331,1.69,2.18,0.4900000000000002,2.016666666666667,6,15.188875920234736,7.053970150982013,22.242846071216743,train
1,82,5.2662,296.6275218585786,3.804280675704927,16.47930676992103,-2.570187204564176,9.0,55.0,46.0,16.88888888888889,57.0,244.0,187.0,81.16666666666667,0.79,3.98,3.19,3.4027777777777777,1,2.278579103333333,9.62815124,11.906730343333336,train
1,110,5.668,466.64867875942014,2.4072358388353647,8.974013053065772,-2.802690480256409,3.0,8.0,5.0,6.307692307692308,66.0,128.0,62.0,81.07692307692308,0.98,3.44,2.46,2.630769230769231,1,2.5410143933333327,3.336416369764709,5.877430763098041,train
3,36,0.4775,776.7787442897354,5.135022045861266,38.83893721448677,-0.8074419275000047,41.0,53.0,12.0,50.6,139.0,164.0,25.0,144.0,1.6,2.66,1.06,2.448,6,6.8401731733333335,2.35191653,9.192089703333332,train
6,167,0.6623,123.79553348782788,2.2266155964149488,12.379553348782787,-1.785130478275861,6.0,11.0,5.0,8.2,66.0,166.0,100.0,88.0,0.93,3.44,2.51,2.76,9,2.5071400302732605,2.686413839735875,5.193553870009136,train
3,72,0.9719999999999998,272.5577633896386,2.403642042022516,27.25577633896386,-1.3257643935215526,16.0,25.0,9.0,19.0,105.0,203.0,98.0,151.0,0.82,2.58,1.7600000000000002,1.67,10,3.984123906666655,5.176023936734041,9.160147843400695,train
0,225,5.027,62.02905560334427,1.9957638386024723,31.01452780167213,-2.175260748125,17.0,19.0,2.0,18.0,102.0,203.0,101.0,152.5,0.82,3.16,2.3400000000000003,1.99,1,2.5044402033332296,2.2333446266006605,4.737784829933889,train
0,227,2.0207999999999995,201.09158067639785,5.511331174718168,14.363684334028418,-2.259124355714285,8.0,49.0,41.0,21.428571428571427,66.0,176.0,110.0,103.42857142857144,1.0,3.44,2.44,2.617142857142857,4,4.008136560919077,5.976997211889544,9.985133772808622,train
6,164,0.4485999999999999,112.82601883587664,3.82672448867334,14.103252354484582,-0.8919901243229162,3.0,27.0,24.0,15.5,105.0,128.0,23.0,116.0,0.98,2.58,1.6,2.005,6,17.227599594837894,4.039199916844471,21.26679951168236,train
4,12,3.9761,254.6880954561172,2.6089572508005388,15.91800596600732,-2.3741443684791665,3.0,23.0,20.0,12.0,66.0,203.0,137.0,118.875,0.82,3.44,2.62,2.25125,8,2.837065346666668,5.820746883333335,8.657812230000003,train
4,9,1.3023,95.58494416671368,3.5418381113851143,11.94811802083921,-2.457273415625,8.0,23.0,15.0,12.0,57.0,153.0,96.0,85.5,1.63,3.98,2.35,3.1225,4,5.368498896666666,27.40177415,32.77027304666667,train
3,62,0.2534,837.0142670370607,4.066926439932845,29.893366679895024,-0.9172372214285746,13.0,51.0,38.0,32.285714285714285,121.0,176.0,55.0,152.28571428571428,1.0,2.05,1.0499999999999998,1.5371428571428571,6,12.522122109999998,8.710749493333333,21.232871603333333,train
6,146,0.7261000000000002,121.85555000145258,6.576090262229425,24.37111000029052,-0.2704027474999989,16.0,53.0,37.0,42.0,105.0,145.0,40.0,135.8,1.93,2.66,0.7300000000000002,2.2060000000000004,6,8.598094296666668,7.52078921669379,16.11888351336046,train
3,36,3.6505,298.3485097131997,6.661618433303659,14.917425485659985,-3.448302473,8.0,60.0,52.0,25.9,66.0,201.0,135.0,112.1,1.14,3.44,2.3,2.587,8,4.274646223333334,11.86659701,16.14124323333333,train
5,1,3.3957,227.14884808999764,6.256376555614478,14.196803005624853,-2.311699951726191,3.0,83.0,80.0,22.625,66.0,148.0,82.0,90.375,0.98,3.44,2.46,2.86375,3,4.173197656666667,23.584360760000006,27.757558416666672,train
3,65,2.4138,241.66744768800976,6.2794366777540125,17.261960549143556,-2.6774253276190465,8.0,56.0,48.0,27.714285714285715,66.0,215.0,149.0,119.21428571428572,0.89,3.44,2.55,2.4935714285714283,3,4.320314440000001,17.25761348333334,21.577927923333338,train
4,3,0.6371000000000002,230.3827033201173,4.710247086556906,11.519135166005864,-1.9281480831666664,3.0,52.0,49.0,14.35,66.0,153.0,87.0,93.55,0.98,3.44,2.46,2.6565000000000003,9,5.08842961,26.29967367333333,31.388103283333336,train
3,61,0.8734000000000002,1052.2594266475066,2.980739472762149,16.44155354136729,-0.9222062202500004,7.0,23.0,16.0,14.0,71.0,203.0,132.0,124.5,0.82,3.04,2.22,2.1325,10,12.871944063333332,27.352899746666665,40.22484381,train
3,59,1.4911,112.71431824743266,4.326720810140275,18.785719707905443,-2.0150608074999994,8.0,35.0,27.0,22.0,66.0,153.0,87.0,113.0,1.63,3.44,1.81,2.6766666666666663,4,4.40232461,3.689900953333333,8.092225563333331,train
0,216,0.0484,51.89704652591794,4.284308058895497,25.94852326295897,-0.9463613767726288,25.0,34.0,9.0,29.5,120.0,139.0,19.0,129.5,1.55,2.55,0.9999999999999998,2.05,6,6.952770279999991,3.3173289366666654,10.270099216666656,train
3,43,3.091600000000001,249.37192056794547,2.4757190269676728,11.335087298542977,-2.073407117424242,3.0,24.0,21.0,8.181818181818182,66.0,139.0,73.0,85.72727272727273,0.98,3.44,2.46,2.669090909090909,3,2.693357330306704,4.9767440337527376,7.670101364059441,train
1,102,0.9726,422.3477465621796,6.109251557842843,11.731881848949431,-2.123009716111111,8.0,51.0,43.0,19.22222222222222,66.0,139.0,73.0,90.33333333333331,1.66,3.44,1.78,2.923333333333334,9,4.885158833333333,6.667724903333333,11.552883736666669,train
1,92,3.2779,176.34269454919115,3.9413442269631247,14.69522454576593,-1.756975726666667,8.0,32.0,24.0,16.0,66.0,120.0,54.0,84.0,2.01,3.44,1.4300000000000002,2.9633333333333334,0,2.90588956,2.799390783333333,5.705280343333333,train
6,148,0.9762,350.2560676161628,7.066419817647016,19.45867042312016,-0.2612907863888899,8.0,79.0,71.0,34.666666666666664,66.0,136.0,70.0,101.33333333333331,2.54,3.44,0.8999999999999999,3.046666666666667,6,6.460765019999999,0.8709118066666671,7.331676826666666,train
2,194,0.6364999999999998,126.43290177520576,2.51497270858603,15.80411272190072,-0.8412325693750002,3.0,33.0,30.0,10.5,119.0,128.0,9.0,125.75,0.98,2.18,1.2000000000000002,1.28,6,7.555960313337048,4.5313747467261605,12.087335060063207,train
