space_group,band_gap,density,density_atomic,formation_energy_per_atom,e_total,e_ionic,e_electronic,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,cluster
19,0.9323,3.6846135434929015,30.452091937684123,-0.684439073616072,10.801936683333333,4.253118766666666,6.548817916666667,19.0,34.0,15.0,29.714285714285715,120.0,203.0,83.0,143.71428571428572,0.82,2.55,1.73,2.0557142857142856,4
40,3.0250000000000004,3.296698658706925,11.310911881208218,-2.698511299617595,9.907300406666666,6.775479056666668,3.1318213500000005,3.0,25.0,22.0,10.76923076923077,66.0,139.0,73.0,93.6923076923077,0.98,3.44,2.46,2.5338461538461536,4
4,5.6346,1.3840211604036623,10.0762920239107,-0.3666578068421056,4.0435591366666666,1.9135861966666667,2.12997294,1.0,17.0,16.0,4.421052631578948,31.0,102.0,71.0,51.31578947368421,2.2,3.44,1.2399999999999998,2.611052631578947,4
62,0.8940000000000001,3.229329942502832,21.510479052550668,-1.2923408102499991,28.22379531,19.64326794333333,8.580527366666667,7.0,33.0,26.0,20.0,71.0,176.0,105.0,143.6,1.0,3.04,2.04,1.6439999999999997,4
40,3.1710000000000003,3.917752731117776,42.201131457451325,-1.576014897142856,7.179501606666666,4.195623446666666,2.98387816,35.0,53.0,18.0,42.57142857142857,120.0,220.0,100.0,157.42857142857142,0.82,2.96,2.14,2.0814285714285714,4
36,2.2992,7.735544307112203,12.6574898434583,-0.7046725380972229,13.048541613333333,6.182175403333333,6.86636621,7.0,73.0,66.0,25.666666666666668,71.0,170.0,99.0,104.5,1.5,3.04,1.54,2.3200000000000003,4
14,4.923,1.5904794312659634,12.32935262610859,-1.4570630926724135,5.510915926666667,3.281761213333333,2.229154713333333,1.0,17.0,16.0,6.0,31.0,166.0,135.0,65.5,0.93,3.44,2.51,2.47125,4
7,4.3128,0.8591547202153115,9.15008901085853,-0.6241596036363639,5.660312356666666,3.56823446,2.0920778966666664,1.0,8.0,7.0,2.727272727272727,31.0,71.0,40.0,41.45454545454545,2.2,3.44,1.2399999999999998,2.4654545454545453,4
31,4.0044,3.1280785823356165,11.189158522444783,-2.0074221786892847,7.606630656666667,4.859465303333333,2.747165353333333,1.0,28.0,27.0,10.4,31.0,203.0,172.0,82.6,0.82,3.44,2.62,2.652,4
64,0.6886999999999999,4.069646128087007,31.00353347135189,-1.010714270204082,23.874890203333333,14.958955843333332,8.91593436,13.0,56.0,43.0,32.285714285714285,107.0,215.0,108.0,155.28571428571428,0.89,2.19,1.2999999999999998,1.5500000000000005,4
15,0.0,5.157851090136462,30.43734443969672,-1.4393607169999996,31.11226573,16.272181219999997,14.84008451,21.0,52.0,31.0,39.6,138.0,170.0,32.0,150.8,1.36,2.1,0.74,1.8040000000000005,4
5,5.440300000000001,1.890265098141844,13.487804279112218,-2.346460717037041,4.037285953333333,1.9003200366666664,2.1369659166666666,1.0,14.0,13.0,7.777777777777778,31.0,111.0,80.0,68.22222222222223,1.9,3.44,1.54,2.822222222222222,4
62,4.0013,4.425838297097966,11.35054812570208,-2.02215430596875,10.470230343333332,6.667606339999999,3.802624003333333,8.0,34.0,26.0,14.0,66.0,141.0,75.0,91.8,1.31,3.44,2.13,2.836,4
5,0.0,3.3858794406664487,10.692169322973568,-2.3476134050108226,12.97319014562253,8.168840576187824,4.804349569434708,3.0,27.0,24.0,10.545454545454543,66.0,128.0,62.0,84.54545454545455,0.98,3.44,2.46,2.847272727272727,4
21,1.4831,5.310268392359,37.63459632218402,-0.9864809832567047,9.969429346666642,4.132176146666656,5.837253199999985,40.0,55.0,15.0,50.22222222222222,138.0,244.0,106.0,167.22222222222223,0.79,2.1,1.31,1.6855555555555557,4
52,2.9929,7.437193591838523,13.64602494110447,-2.4508560512222224,52.46994327000001,46.688168106666666,5.781775163333333,8.0,73.0,65.0,26.0,66.0,170.0,104.0,95.5,1.5,3.44,1.94,2.885,4
14,2.1945,9.438175801265304,16.396031165898382,-1.658963656500002,33.93963076000001,27.310473620000007,6.629157140000001,8.0,83.0,75.0,38.0,66.0,148.0,82.0,98.8,2.02,3.44,1.42,2.872,4
11,0.1371000000000002,3.308440039622174,20.39215569519386,-0.6391986149801596,15.084563676666669,1.86581404,13.218749636666669,15.0,39.0,24.0,19.0,107.0,190.0,83.0,120.83333333333331,1.22,2.19,0.97,2.0283333333333333,4
7,2.8054,2.905759358991169,14.165023756452417,-2.691600277,6.583593896666667,3.55440883,3.029185066666667,8.0,23.0,15.0,11.6,57.0,153.0,96.0,78.0,1.63,3.98,2.35,3.402,4
62,4.4855,7.017975204441195,12.614566909697547,-3.732599987,31.849530636666668,27.48986128333333,4.3596693533333335,8.0,72.0,64.0,23.2,66.0,176.0,110.0,109.8,1.0,3.44,2.44,2.524,4
14,4.2902,4.176863364621198,13.36900107929164,-2.358641378636364,25.017848996666668,22.338928646666663,2.67892035,9.0,32.0,23.0,15.272727272727272,57.0,120.0,63.0,74.18181818181819,2.01,3.98,1.97,3.4427272727272724,4
38,2.6727000000000003,7.533522789829773,15.271676018929696,-2.7439174931874875,14.430648766666664,8.30220606,6.128442706666665,8.0,82.0,74.0,29.2,66.0,175.0,109.0,103.8,1.33,3.44,2.11,2.7960000000000003,4
8,4.236800000000001,2.8905013495345138,12.632716939204968,-3.241866405,11.19574343,8.28427835,2.9114650800000006,5.0,20.0,15.0,10.88888888888889,57.0,176.0,119.0,99.05555555555556,1.0,3.98,2.98,2.5588888888888888,4
13,4.027699999999999,6.850006173714704,11.712704452855142,-3.488782774555555,25.038174270000003,19.95090801666667,5.0872662533333335,8.0,73.0,65.0,21.0,66.0,170.0,104.0,100.66666666666669,1.36,3.44,2.08,2.77,4
19,1.7927,2.0160291044939123,19.57359628331681,-0.4260960960833316,10.97295077,4.288795246666667,6.684155523333334,3.0,15.0,12.0,11.4,107.0,128.0,21.0,113.3,0.98,2.19,1.21,1.827,4
5,0.6686000000000005,7.762779080637954,13.458102604137972,-2.7420500469666664,140.5530825666667,132.67945150666668,7.87363106,7.0,73.0,66.0,26.8,66.0,195.0,129.0,113.6,0.95,3.44,2.49,2.474,4
33,7.915100000000001,2.9022858735466,9.25707734908577,-3.4870714310000004,7.838072016666666,5.87377868,1.9642933366666664,3.0,13.0,10.0,7.6,57.0,128.0,71.0,84.7,0.98,3.98,3.0,2.843,4
1,0.0282999999999997,6.819666805482915,11.801075148173522,-2.17272377,31.13610792,17.878870056666667,13.257237863333335,8.0,74.0,66.0,21.0,66.0,162.0,96.0,91.58333333333331,1.61,3.44,1.83,2.9775000000000005,4
15,5.611800000000001,2.8047415939093447,12.015282596644049,-2.5931663501724134,10.847384373333332,8.518316936666666,2.329067436666666,8.0,16.0,8.0,10.0,57.0,166.0,109.0,91.625,0.93,3.98,3.05,2.82,4
2,5.5652,1.6915074105659471,28.22140780477081,-1.9596343896875,2.637430346666667,0.4884141866666667,2.14901616,8.0,17.0,9.0,14.0,66.0,111.0,45.0,95.25,1.9,3.44,1.54,2.915,4
14,0.8155000000000001,10.710256626582211,17.677893413535855,-0.5710728491666686,28.905888466666667,7.547979053333333,21.35790941333333,33.0,77.0,44.0,47.66666666666666,119.0,141.0,22.0,126.33333333333331,2.18,2.2,0.02,2.186666666666667,4
14,4.0135,4.103529808787863,12.9335417440637,-3.2453048889583327,13.128490973333331,9.410359003333332,3.71813197,3.0,39.0,36.0,14.5,66.0,190.0,124.0,112.5,0.98,3.44,2.46,2.27,4
4,1.2885000000000004,4.172262438318803,19.75900877028204,-0.5704321959749997,12.34604346,4.138547396666667,8.207496063333332,16.0,33.0,17.0,23.2,105.0,203.0,98.0,127.0,0.82,2.58,1.7600000000000002,2.092,4
12,1.2523,4.137001121818306,11.515653136143616,-2.414325737984085,13.490127146666667,7.725070813333333,5.765056333333334,8.0,25.0,17.0,13.76923076923077,66.0,176.0,110.0,99.76923076923076,1.0,3.44,2.44,2.628461538461538,4
4,2.1773,4.0868598707539805,30.41135557299005,-1.5095176554702374,11.35467842,6.057111880000001,5.29756654,14.0,59.0,45.0,32.57142857142857,111.0,203.0,92.0,142.42857142857142,0.82,2.55,1.73,2.007142857142857,4
12,0.0,6.466486922597943,12.506071359350663,-1.4292987436494258,12.337186510000004,4.027371036666668,8.309815473333336,8.0,47.0,39.0,22.0,66.0,145.0,79.0,104.0,1.55,3.44,1.89,2.59,4
20,4.4398,3.259807632192314,13.982492885418033,-2.3298418096626983,24.45837577,21.76750144,2.69087433,8.0,31.0,23.0,13.0,66.0,122.0,56.0,82.16666666666667,1.81,3.44,1.63,2.9599999999999995,4
29,2.6047,1.6855000804453235,26.751341212397744,0.0306401316250017,3.5909571066666666,0.2285435333333333,3.3624135733333333,1.0,16.0,15.0,13.6,31.0,105.0,74.0,94.2,2.2,3.04,0.8399999999999999,2.588,4
7,2.2203,3.658112045127986,35.70997858333168,-0.9638611894270837,10.498192623333331,6.640809129999998,3.857383493333333,31.0,35.0,4.0,34.44444444444444,120.0,122.0,2.0,120.22222222222224,1.81,2.96,1.15,2.786666666666666,4
63,1.3282000000000005,5.691307052698065,27.76562955381245,-1.7730749781163186,18.612908816666664,11.353737203333331,7.259171613333332,34.0,56.0,22.0,40.66666666666666,120.0,215.0,95.0,151.66666666666666,0.89,2.55,1.6599999999999997,1.9483333333333333,4
44,3.243099999999999,3.473047288554178,11.735865409674991,-1.330957356000001,13.432889943333334,8.821560296666666,4.611329646666667,7.0,38.0,31.0,11.866666666666667,71.0,195.0,124.0,95.26666666666668,0.95,3.04,2.09,2.444666666666667,4
14,1.889,4.229595974463966,16.88006765553084,-1.872259170554188,15.14043103,8.917895936666667,6.222535093333334,7.0,40.0,33.0,19.714285714285715,71.0,175.0,104.0,123.57142857142856,0.93,3.16,2.23,2.2014285714285715,4
15,4.1416,3.6952318215576847,9.163738149432842,-3.384445336000001,9.076372623333333,5.90272453,3.173648093333333,8.0,13.0,5.0,10.0,66.0,121.0,55.0,88.0,1.61,3.44,1.83,2.708,4
3,1.2479999999999998,4.963815319137477,13.275679655585334,-1.797316539607842,12.227950946666668,7.763977063333335,4.463973883333334,3.0,52.0,49.0,17.41176470588235,66.0,164.0,98.0,88.11764705882354,0.98,3.44,2.46,2.9505882352941177,4
12,4.9273,4.554593549549447,15.36605793100741,-3.347734364940475,14.638726269999998,11.698636796666662,2.940089473333334,8.0,72.0,64.0,18.5,66.0,215.0,149.0,94.33333333333331,0.89,3.44,2.55,2.8408333333333338,4
14,1.2379000000000002,5.425894498526231,13.879318949520382,-2.2088072015384626,17.965639966666668,10.015923416666666,7.949716550000001,8.0,38.0,30.0,20.46153846153846,66.0,195.0,129.0,115.84615384615384,0.95,3.44,2.49,2.436923076923077,4
14,5.9251,2.09253779180146,9.720542962660652,-1.6354810605282737,4.755160486666667,2.5373855633333333,2.2177749233333337,1.0,15.0,14.0,6.25,31.0,107.0,76.0,58.0,2.19,3.44,1.25,2.81875,4
12,4.8687000000000005,1.5611061445980694,10.297705638087084,-1.4195374907142853,8.742481903333333,6.395616953333332,2.34686495,1.0,17.0,16.0,5.047619047619048,31.0,141.0,110.0,53.0,1.31,3.44,2.13,2.603333333333333,4
2,5.5626,1.972691635140015,24.1987747035716,-1.9757566175,2.811546296666668,0.6223605966666669,2.189185700000001,8.0,17.0,9.0,14.0,66.0,111.0,45.0,95.25,1.9,3.44,1.54,2.915,4
2,5.1766000000000005,2.6942519198007524,11.13102470436198,-2.968639008452381,5.124682723333334,2.641387976666667,2.4832947466666675,1.0,14.0,13.0,9.047619047619047,31.0,141.0,110.0,81.95238095238095,1.31,3.44,2.13,2.724285714285714,4
14,5.5594,3.656934335325533,19.926931913150646,-3.003317586391666,7.54085556,5.485232146666668,2.055623413333333,9.0,49.0,40.0,19.6,57.0,220.0,163.0,112.7,0.82,3.98,3.16,2.812,4
2,0.1486999999999998,3.916305944705788,20.04505224256438,-1.1373086747916643,10.256183243333334,0.8491369566666668,9.407046286666668,16.0,41.0,25.0,22.25,105.0,164.0,59.0,119.75,1.6,2.58,0.98,2.335,4
60,0.7418000000000005,12.870450274103266,15.44053775136998,-0.084102020749998,65.74597063333333,42.61966059333333,23.126310040000003,32.0,76.0,44.0,49.6,120.0,144.0,24.0,129.6,2.01,2.2,0.1900000000000004,2.086,4
1,4.4927,2.818426088680395,11.4833621060429,-2.6189264796874987,14.67924990666667,11.014181653333331,3.665068253333334,1.0,21.0,20.0,9.5,31.0,170.0,139.0,83.25,1.36,3.44,2.08,2.6100000000000003,4
62,0.3640999999999996,2.5275452685200044,8.875627653976132,-0.1727923235000005,24.53974301333333,12.931457923333332,11.60828509,5.0,12.0,7.0,6.4,84.0,141.0,57.0,95.4,1.31,2.04,0.73,1.894,4
36,2.5302,3.791381905306774,11.9700572669893,-3.407341886944445,61.460849153333335,56.15338773,5.307461423333332,8.0,22.0,14.0,13.333333333333334,66.0,176.0,110.0,109.16666666666669,1.0,3.44,2.44,2.513333333333333,4
102,0.2019000000000002,5.409447587020419,11.069443384174912,-2.05603772,26.6382493,20.24096563666667,6.397283663333333,8.0,51.0,43.0,16.444444444444443,66.0,153.0,87.0,91.11111111111111,1.63,3.44,1.81,2.9055555555555554,4
11,1.5862999999999996,6.40974337256852,15.777102450299845,-2.076911426891666,31.14463902333333,25.717260249999995,5.427378773333333,8.0,83.0,75.0,25.8,66.0,215.0,149.0,110.0,0.82,3.44,2.62,2.647,4
19,3.8024,1.86818451248479,15.550129851205252,-1.713808879598214,3.3180593066666666,0.9877088033333332,2.3303505033333334,1.0,15.0,14.0,8.5,31.0,107.0,76.0,63.0,2.19,3.98,1.79,3.0875000000000004,4
13,0.8472000000000002,4.57994335662116,29.34714802883504,-0.8404800391342585,17.857978826666663,11.54113024,6.316848586666666,19.0,50.0,31.0,35.333333333333336,120.0,203.0,83.0,146.11111111111111,0.82,2.55,1.73,1.9622222222222223,4
12,1.874,4.036312910751988,9.316601747632774,-2.4333270629166663,14.583245763333332,9.96803376,4.615212003333333,3.0,24.0,21.0,10.666666666666666,66.0,153.0,87.0,100.91666666666669,0.98,3.44,2.46,2.3775,4
33,3.3941,4.938580343243125,9.218437815918954,-0.8018419456250001,9.733288446666668,4.439294283333333,5.293994163333333,4.0,32.0,28.0,12.5,71.0,120.0,49.0,89.5,1.57,3.04,1.47,2.415,4
88,5.0642,4.400127368118763,14.404923762157656,-3.368503986666667,9.770588433333335,7.498725330000004,2.2718631033333345,9.0,38.0,29.0,17.333333333333332,57.0,195.0,138.0,90.83333333333331,0.95,3.98,3.03,3.0866666666666664,4
20,3.9235,3.0006011343533565,14.880128085683657,-2.732080603590909,8.370126686666666,5.717560896666668,2.65256579,8.0,30.0,22.0,13.090909090909092,66.0,203.0,137.0,104.1818181818182,0.82,3.44,2.62,2.520909090909091,4
63,1.4744000000000002,4.259327885462038,29.29228187958349,-0.9075428437500008,60.52235044815931,54.7387232813972,5.783627166762105,17.0,49.0,32.0,33.0,102.0,142.0,40.0,122.0,1.78,3.16,1.38,2.47,4
19,3.0295,3.416921722762437,15.316712392495912,-2.4064517672108834,11.630121016666669,8.291785876666667,3.3383351400000003,3.0,50.0,47.0,14.285714285714286,66.0,139.0,73.0,91.14285714285714,0.98,3.44,2.46,2.698571428571429,4
1,0.6966000000000001,4.037167806066838,10.011100287451749,-2.0599949493678165,11.648654706666669,6.031327083333335,5.617327623333335,3.0,25.0,22.0,11.421052631578949,66.0,139.0,73.0,98.26315789473684,0.98,3.44,2.46,2.424736842105263,4
99,1.813,7.801556471692714,12.901312863732974,-2.547393358333332,42.37236955666666,35.93321149333333,6.439158063333333,8.0,82.0,74.0,25.6,66.0,160.0,94.0,100.8,1.54,3.44,1.9,2.838,4
14,0.3285,3.7840265370813566,17.961825064035818,-0.5882090970833342,23.58652332,8.13870448,15.447818840000002,3.0,33.0,30.0,18.0,119.0,128.0,9.0,123.5,0.98,2.18,1.2000000000000002,1.58,4
2,2.3634,2.612858365922062,10.904923049661008,-1.2053471613815787,4.742344946666667,2.261200473333333,2.481144473333334,1.0,53.0,52.0,8.210526315789474,31.0,139.0,108.0,59.0,2.2,3.44,1.2399999999999998,2.896842105263158,4
58,0.6463999999999999,11.648979383694853,10.79006862125379,-0.6284438516666645,22.437242233333333,1.10217642,21.335065813333333,8.0,78.0,70.0,31.33333333333333,66.0,136.0,70.0,89.33333333333333,2.28,3.44,1.16,3.053333333333333,4
62,2.0208000000000004,4.433545301995248,27.23266230416725,-1.9117596916666653,14.463531743333334,9.057685446666666,5.405846296666667,16.0,56.0,40.0,31.666666666666668,105.0,215.0,110.0,144.5,0.89,2.58,1.69,1.8616666666666664,4
7,6.046099999999999,2.740899112440674,8.707191540993716,-2.967628651458333,6.449455916666667,3.6661050566666655,2.78335086,3.0,14.0,11.0,7.0,66.0,128.0,62.0,90.875,0.98,3.44,2.46,2.39875,4
11,1.5691000000000002,3.248325529571162,27.75788124412032,-1.009904498642856,8.716697273333336,4.577233153333334,4.13946412,15.0,79.0,64.0,24.5,105.0,203.0,98.0,133.625,0.82,2.58,1.7600000000000002,2.08625,4
14,1.5658,6.401044597731369,23.423204756270422,-0.9345311081249994,7.469475720000001,0.5114145599999999,6.95806116,16.0,75.0,59.0,38.25,102.0,151.0,49.0,121.875,1.9,3.16,1.2600000000000002,2.3975,4
12,0.1467999999999998,2.814324851685975,23.35860675321663,-1.4250044681249996,5.327202063234928,1.303946179918448,4.02325588331648,17.0,24.0,7.0,18.75,102.0,139.0,37.0,111.25,1.66,3.16,1.5000000000000002,2.785,4
14,5.4926,2.150505891274281,10.16455436925453,-0.8179094268055549,4.975300466666666,2.80748054,2.1678199266666667,1.0,17.0,16.0,6.666666666666667,31.0,102.0,71.0,58.333333333333336,2.2,3.44,1.2399999999999998,2.995555555555556,4
70,1.7584,4.141827493418777,34.4565272199286,-1.1661072045052077,8.51225234666664,4.019016439999988,4.493235906666652,34.0,47.0,13.0,37.25,120.0,220.0,100.0,153.625,0.82,2.55,1.73,1.92125,4
12,3.4012,4.950024551687939,12.67074368036054,-2.7214242870833325,16.379024520000005,11.755445186666668,4.623579333333335,8.0,41.0,33.0,17.333333333333332,66.0,164.0,98.0,91.66666666666669,1.6,3.44,1.84,2.861666666666667,4
95,1.1417,4.212954997614657,10.232244213390375,-1.88107862589491,14.754539959999995,7.802821563333332,6.9517183966666645,3.0,26.0,23.0,12.285714285714286,66.0,139.0,73.0,94.71428571428572,0.98,3.44,2.46,2.5885714285714285,4
40,4.4396,4.740151396454918,15.655091160224632,-2.687607244374999,9.477790553371728,6.6466618333716285,2.8311287200001,9.0,51.0,42.0,19.5,57.0,139.0,82.0,77.5,2.05,3.98,1.93,3.4975,4
31,1.1294,2.824166377028373,32.64637191018884,-0.4474387804791663,12.985810163333332,6.883842906666668,6.101967256666668,19.0,41.0,22.0,25.5,119.0,203.0,84.0,171.75,0.82,2.18,1.3600000000000003,1.3383333333333336,4
19,2.208,2.923029358854789,16.123359940562203,-0.5503125069999996,27.328756490000004,23.92093214666667,3.407824343333333,7.0,35.0,28.0,13.2,66.0,120.0,54.0,77.8,2.96,3.44,0.48,3.264,4
14,0.5047999999999999,9.66719256736608,14.464522568706837,-0.4673934004166664,14.243665006666667,4.020126660000002,10.22353834666667,8.0,79.0,71.0,35.5,66.0,145.0,79.0,103.25,1.93,3.44,1.51,2.8375,4
14,1.7916999999999998,3.920422764694838,31.53814251430164,-0.8543053107589283,11.778377896666663,6.757148269999998,5.021229626666666,15.0,48.0,33.0,32.36363636363637,107.0,220.0,113.0,138.0,0.82,2.55,1.73,2.091818181818182,4
14,0.1840000000000001,6.273847546429921,25.47498131013372,-1.2432439091666676,25.50325895333333,6.07632034,19.42693861333333,33.0,57.0,24.0,41.0,119.0,207.0,88.0,148.33333333333334,1.1,2.18,1.08,1.8200000000000005,4
74,1.5034,6.152216715633703,10.107593256246052,-2.007898864285712,11.046627285254395,6.69715824519448,4.349469040059918,8.0,31.0,23.0,17.428571428571427,66.0,124.0,58.0,90.28571428571428,1.81,3.44,1.63,2.755714285714286,4
3,0.6371000000000002,4.710247086556906,11.519135166005864,-1.9281480831666664,31.388103283333336,26.29967367333333,5.08842961,3.0,52.0,49.0,14.35,66.0,153.0,87.0,93.55,0.98,3.44,2.46,2.6565000000000003,4
2,2.3603,5.436465269746531,27.1360614531896,-0.8450430581944429,17.745961836666662,12.04341637666666,5.702545459999999,14.0,81.0,67.0,37.333333333333336,105.0,145.0,40.0,119.33333333333331,1.62,2.58,0.96,2.146666666666667,4
72,1.9785,3.476328706797,16.776202198412008,-1.5757228889000026,16.3818353999048,13.066028893238132,3.3158065066666667,8.0,30.0,22.0,16.8,66.0,203.0,137.0,132.0,0.82,3.44,2.62,2.034,4
2,1.9693,4.517871596129333,17.44085118189745,-1.8904223530624995,9.5268327,5.687702159999998,3.8391305400000006,8.0,50.0,42.0,21.25,66.0,203.0,137.0,118.5,0.82,3.44,2.62,2.415,4
15,3.56,2.7633783883061063,12.240125591717758,-0.4898726459598226,8.221033819999118,4.203123283333412,4.017910536665705,7.0,15.0,8.0,10.0,71.0,107.0,36.0,84.5,2.19,3.04,0.8500000000000001,2.72125,4
41,1.0993,2.801597757999725,9.343254046538776,-1.9165073981666647,9.16008562740618,5.37975503348494,3.780330593921239,3.0,27.0,24.0,7.4,66.0,128.0,62.0,103.0,0.98,3.44,2.46,2.054,4
72,2.3678,2.80436150022141,20.78586445922949,-1.164132482125001,14.291539076819069,9.993321503485744,4.298217573333326,11.0,30.0,19.0,16.8,105.0,166.0,61.0,132.8,0.93,2.58,1.65,1.734,4
33,2.8799,2.9945009569456853,11.15319222020834,-2.6765058693247124,6.947207173333335,3.983956453333333,2.96325072,3.0,25.0,22.0,9.625,66.0,139.0,73.0,96.25,0.98,3.44,2.46,2.39625,4
33,1.6548999999999996,2.7316065040959536,10.932869322979164,-2.675451566,8.058211559999998,4.67868506,3.3795264999999994,3.0,23.0,20.0,8.6,66.0,153.0,87.0,97.8,0.98,3.44,2.46,2.367,4
15,2.1259,6.381728966353738,21.23554602257308,-1.7042505206249992,12.087642439999136,8.24362894333247,3.844013496666667,8.0,83.0,75.0,34.0,66.0,220.0,154.0,125.0,0.82,3.44,2.62,2.43,4
31,0.6152999999999995,5.3354289500299,16.046914628711775,-0.3667668256666663,18.421053506666667,7.036622683333334,11.384430823333332,16.0,32.0,16.0,24.0,105.0,132.0,27.0,120.4,1.9,2.58,0.6800000000000002,2.179333333333333,4
8,2.2193,5.036654550171147,18.145819207085943,-1.8168460565625004,11.145473183333332,7.661130003333334,3.48434318,7.0,83.0,76.0,23.25,66.0,215.0,149.0,95.5,0.89,3.44,2.55,2.89375,4
4,2.6311000000000004,5.283569950991746,14.26493666464095,-0.963137428055554,7.737247726666669,3.5792507766666675,4.157996950000001,8.0,53.0,45.0,20.22222222222222,66.0,139.0,73.0,88.66666666666667,1.91,3.44,1.53,3.0966666666666667,4
2,1.8078,2.911197985831147,10.75566238732444,-2.836595647142857,7.761621613333335,5.272800156666667,2.488821456666667,3.0,26.0,23.0,8.821428571428571,57.0,132.0,75.0,88.5,0.98,3.98,3.0,2.746785714285714,4
70,1.2439,3.200712305196358,26.82750288220812,-1.2795823906249997,8.13774871666667,3.6902746400000006,4.4474740766666665,16.0,37.0,21.0,23.75,105.0,220.0,115.0,143.125,0.82,2.58,1.7600000000000002,1.93625,4
57,3.8821,4.020844491924825,19.863247801205127,-1.861047475624999,7.239803976666667,4.233414516666667,3.00638946,8.0,37.0,29.0,21.5,66.0,220.0,154.0,117.75,0.82,3.44,2.62,2.47,4
12,1.1103000000000005,5.329025714305604,29.371753101566384,-0.7192294951302078,40.432631937388656,28.65934626223013,11.773285675158531,34.0,51.0,17.0,40.25,120.0,142.0,22.0,127.5,1.78,2.96,1.18,2.38,4
12,1.5604000000000002,6.516801717706128,27.51483816627205,-0.4990863025000003,5.501247350011802,0.3437709633356955,5.157476386676107,35.0,77.0,42.0,45.5,120.0,141.0,21.0,125.25,2.2,2.96,0.7599999999999998,2.77,4
74,5.2764,2.1411363535842898,19.942372519592137,-2.1811473552380947,6.729677986688867,3.9761864766888864,2.753491509999981,3.0,17.0,14.0,12.285714285714286,102.0,141.0,39.0,115.0,0.98,3.16,2.18,2.2728571428571427,4
5,2.8322,3.3163405734610616,10.600595701314065,-2.6517562722835497,17.479975136666667,14.11159464,3.368380496666667,3.0,24.0,21.0,10.272727272727272,66.0,139.0,73.0,85.72727272727273,0.98,3.44,2.46,2.827272727272727,4
4,4.1593,5.892947833061765,12.486469658883076,-2.887251293437499,12.810197946666667,8.966483106666667,3.84371484,1.0,60.0,59.0,19.25,31.0,201.0,170.0,91.0,1.14,3.44,2.3,2.555,4
31,3.3721,6.236937284657958,18.74567737606668,-1.9771245567857136,44.38649578333333,40.25454703333333,4.13194875,8.0,82.0,74.0,29.428571428571427,66.0,151.0,85.0,94.71428571428572,1.9,3.44,1.54,3.021428571428572,4
5,2.4268,3.402825035822164,8.770095881002145,-1.3448765694999991,6.839273703333333,3.678416953333333,3.16085675,1.0,26.0,25.0,8.8,31.0,132.0,101.0,65.2,1.83,3.44,1.61,2.622,4
43,1.7441,3.694874824371707,51.64861977737335,-1.128062750551366,9.060310656087916,5.37740021941628,3.682910436671637,34.0,55.0,21.0,48.0,120.0,244.0,124.0,202.66666666666663,0.79,2.55,1.7599999999999998,1.3766666666666667,4
36,5.6779,1.9567062295191209,16.99664567835755,-3.0336891733333338,3.535445393331544,1.5044869466648778,2.0309584466666664,8.0,14.0,6.0,10.0,66.0,111.0,45.0,81.0,1.9,3.44,1.54,2.9266666666666663,4
19,2.4072,3.795321424363645,17.211120408769546,-1.5862249408333355,12.961714243333333,8.659516323333333,4.30219792,8.0,50.0,42.0,17.6,66.0,166.0,100.0,120.6,0.93,3.44,2.51,2.14,4
62,0.5558000000000001,5.760901359205627,29.16455380863988,-0.8426694144444461,21.5900771,9.077381166666669,12.512695933333331,3.0,83.0,80.0,41.333333333333336,128.0,195.0,67.0,157.0,0.95,2.02,1.07,1.3166666666666669,4
5,3.5239000000000003,2.410344703490176,14.166870262281384,-2.341171449214285,10.317302166666666,7.76069258,2.5566095866666667,3.0,19.0,16.0,10.0,66.0,203.0,137.0,116.57142857142856,0.82,3.44,2.62,2.14,4
5,2.0895,4.069524871055584,26.02338311852831,-1.0677746938138255,14.694022396666664,8.718010186666666,5.97601221,11.0,82.0,71.0,27.53846153846154,111.0,166.0,55.0,134.76923076923077,0.93,2.55,1.6199999999999997,1.9346153846153844,4
7,4.2791,4.550249199435469,14.63191614852284,-4.08150507796875,16.59147747333333,13.244314803333332,3.3471626699999995,8.0,39.0,31.0,18.125,57.0,190.0,133.0,100.8125,1.22,3.98,2.76,2.9825,4
8,1.4434000000000002,3.856061589736092,38.3483186857149,-1.4982981969310352,15.38208048,10.904331733333334,4.477748746666667,32.0,55.0,23.0,38.4,120.0,244.0,124.0,144.8,0.79,2.96,2.17,2.336,4
82,1.5768000000000004,5.4965720531758135,23.066248152681347,-2.099173328571428,29.231460753333334,20.53979945,8.691661303333333,16.0,59.0,43.0,33.57142857142857,105.0,203.0,98.0,142.85714285714286,1.13,2.58,1.4500000000000002,2.0157142857142856,4
82,0.6610999999999998,6.158664349833605,32.75715367178349,-0.3689720439285712,16.561761659987205,4.491183479987204,12.070578180000004,31.0,80.0,49.0,50.0,122.0,138.0,16.0,132.57142857142858,1.81,2.1,0.29,2.0028571428571427,4
